389,RIVA TNT2 Model 64/Model 64 Pro,4
390,GeForce4 440 Go,4
391,Intel 865 Embedded Controller,4
392,RADEON 9200,4
393,MOBILITY RADEON 7500,4
394,Radeon IGP 320M,4
395,RADEON 9000 Family,4
396,VIA Chrome9 HC IGP Family WDDM,4
397,Intel Media Accelerator 500,3
398,RIVA TNT2/TNT2 Pro,3
399,GeForce4 420 Go,3
400,VIA/S3G DeltaChrome IGP,3
401,MOBILITY RADEON 9000,3
402,GeForce2 MX 100/200,3
403,Intel 946GZ Embedded Chipset Function 0,3
404,RADEON 7500,3
405,Rage Fury Pro/Xpert 2000 Pro,3
406,Intel 82915G/GV/910GL Express,3
407,Vanta/Vanta LT,3
408,MOBILITY RADEON 9200,3
409,Intel Media Accelerator 3150,3
410,MOBILITY RADEON 9100 IGP,3
411,Intel 82845G/GL/GE/PE/GV Controller,3
412,RADEON 9200 PRO Family,3
413,VIA Chrome9 HC IGP WDDM,3
414,VIA Chrome9 HC IGP WDDM 1.1,3
415,GeForce2 MX,3
416,RADEON IGP 345M,3
417,VIA Chrome9 HC3 IGP,3
418,Intel 82845G/GL Controller,3
419,RADEON 9200 LE Family,3
420,RADEON 9250,3
421,RADEON 9200 SE,3
422,GeForce3 Ti 500,3
423,Radeon IGP 340M,3
424,Quadro NVS 280 SD,2
425,VIA Chrome9 HC IGP Prerelease WDDM 1.1,2
426,Intel 82845G Controller,2
427,VIA Chrome9 HCM IGP,2
428,S3 ProSavageDDR,1
429,RAGE 128 PRO AGP 4X TMDS,1
430,Quadro2 Pro,1
