2037,Kingston 9965596-035.B00G 4GB,38 ns
2038,Kingston 9965604-033.D00G 16GB,38 ns
2039,SK Hynix HMA81GR7MFR8N-UH 8GB,38 ns
2040,InnoDisk Corporation  16GB,38 ns
2041,Samsung M393A4K40BB2-CTD 32GB,38 ns
2042,Samsung M393A4K40CB1-CRC 32GB,38 ns
2043,Samsung M471A1K43CBCBCRC 8GB,38 ns
2044,G Skill Intl F4-3000C16-16GSXFB 16GB,38 ns
2045,Micron Technology 72ASS8G72LZ-2G3B2 64GB,38 ns
2046,SK Hynix HMA81GR7AFR8N-UH 8GB,38 ns
2047,Hynix Semiconductor (Hyundai Electronics) HMA41GR7MFR8N-TF 8GB,38 ns
2048,SK Hynix HMA84GL7AMR4N-TF 32GB,38 ns
2049,Micron Technology 36ASF4G72PZ-2G6H1 32GB,38 ns
2050,SK Hynix HMA41GR7AFR8N-TF 8GB,39 ns
2051,Micron Technology 72ASS4G72LZ-2G1A1 32GB,39 ns
2052,Samsung M393A2K43BB1-CRC 16GB,39 ns
2053,Micron Technology 18ASF2G72PZ-2G3B1 16GB,39 ns
2054,Samsung M393A8K40B21-CTC 64GB,39 ns
2055,Micron Technology 18ASF2G72PDZ-2G3D1 16GB,39 ns
2056,Kingston 9965667-001.A00G 16GB,39 ns
2057,Kingston 9965589-005.A01G 8GB,40 ns
2058,SK Hynix HMA82GR7AFR8N-VK 16GB,40 ns
2059,SK Hynix HMA84GL7MMR4N-TF 32GB,40 ns
2060,Hynix Semiconductor (Hyundai Electronics) HMA82GR7MFR4N-UH 16GB,40 ns
2061,Kingston 9965600-033.A00G 16GB,40 ns
2062,Kingston 9965662-013.A01G 16GB,40 ns
2063,Micron Technology 9ASF51272PZ-2G3B1 4GB,40 ns
2064,SK Hynix HMA451R7MFR8N-TFTD 4GB,40 ns
2065,Samsung M393A2K40CB1-CRC 16GB,40 ns
2066,Hynix Semiconductor (Hyundai Electronics) HMA84GL7MMR4N-TF 32GB,41 ns
2067,Hynix Semiconductor (Hyundai Electronics) HMA84GR7MFR4N-UH 32GB,41 ns
2068,SK Hynix HMA451R7AFR8N-UH 4GB,41 ns
2069,SK Hynix HMA82GR7MFR8N-UH 16GB,41 ns
2070,SK Hynix HMA451R7MFR8N-TF 4GB,41 ns
2071,Hynix Semiconductor (Hyundai Electronics) HMA451R7MFR8N-TFTD 4GB,41 ns
2072,Kingston KTD3KX-HYA 8GB,42 ns
2073,Kingston 9965640-016.A00G 32GB,42 ns
2074,Micron Technology 18ASF2G72PDZ-2G3B1 16GB,42 ns
2075,SK Hynix HMA84GR7MFR4N-TF 32GB,42 ns
2076,Samsung M393A4K40CB2-CTD 32GB,43 ns
2077,Samsung M393A2G40EB2-CTD 16GB,44 ns
2078,SK Hynix HMA82GR7AFR8N-UH 16GB,46 ns
2079,Samsung M393A2K40BB0-CPB 16GB,47 ns
2080,SK Hynix HMA84GR7AFR4N-UH 32GB,52 ns
2081,Samsung M393A1K43BB1-CTD 8GB,61 ns
2082,Crucial Technology CT4G4SFS8213.C8FBD1 4GB,78 ns
2083,Micron Technology 36ADS2G72PZ-2G1A1 16GB,94 ns
1,Avexir Technologies Corporation DDR3-2800 CL12 8GB 8GB,20140 MB/s
2,Panram International Corporation PUD32800C124G2LSK 4GB,20033 MB/s
3,Mushkin 994164 4GB,19300 MB/s
4,Corsair CMD16GX3M4A2666C11 4GB,19107 MB/s
5,ISD Technology Limited IMT451U6MFR8Y-DC0 4GB,19007 MB/s
6,Corsair CMY32GX3M4B2666C11 8GB,18916 MB/s
7,G Skill Intl F3-19200CL9-4GBZMD 4GB,18891 MB/s
8,G Skill Intl F3-19200C11-4GBXLD 4GB,18795 MB/s
9,Corsair CMD16GX3M4A2666C10 4GB,18646 MB/s
10,Corsair CMG4GX3M2A2000C8 2GB,18409 MB/s
11,G Skill Intl F3-17600CL9-2GBXLD 2GB,18384 MB/s
12,ISD Technology Limited IMT451U6MFR8W-TA2 4GB,18345 MB/s
13,Mushkin 992164 (997164) 4GB,18323 MB/s
14,Kingston 9905403-160.A02LF 4GB,18290 MB/s
15,G Skill Intl F3-2600C10-4GTXD 4GB,18287 MB/s
16,Mushkin 99[2/7/4]083(F) 4GB,18249 MB/s
17,Corsair CMD8GX3M2A2133C8 4GB,18116 MB/s
18,Corsair CMY8GX3M2A2133C8 4GB,18086 MB/s
19,Mushkin 992121R (997121R) 8GB,18064 MB/s
20,G Skill Intl F3-2666C10-4GTXD 4GB,17997 MB/s
21,G Skill Intl F3-2666C11-8GTXD 8GB,17963 MB/s
22,Team Group Inc. Xtreem-LV-2600 4GB,17961 MB/s
23,Transcend Information TX2400KLU-4GK 2GB,17940 MB/s
24,Mushkin 99[2/7/4]092(F/Y) 4GB,17932 MB/s
25,Avexir Technologies Corporation DDR3-2400 CL11 4GB 4GB,17917 MB/s
26,G Skill Intl F3-2933C12-4GTXDG 4GB,17843 MB/s
27,A-DATA Technology DDR3 2800 2OZ 8GB,17830 MB/s
28,Wilk Elektronik S.A. GY1866D364L9AS/4G 4GB,17784 MB/s
29,Mushkin 99[1/6/8/3]995(S) 4GB,17775 MB/s
30,G Skill Intl F3-17066CL8-2GBPS 2GB,17753 MB/s
31,Mushkin 992084 (997084) 4GB,17737 MB/s
32,Crucial Technology BLT2G3D1869DT1TX0. 2GB,17725 MB/s
33,AMD AG38G2130U2S 8GB,17702 MB/s
34,Essencore Limited IMT41GU6MFR8Y-CC0 8GB,17679 MB/s
35,Crucial Technology BL51264FN2001.Y16F 4GB,17667 MB/s
36,G Skill Intl F3-2666C11-4GZHD 4GB,17666 MB/s
37,AMD AG34G2130U1S 4GB,17629 MB/s
38,Essencore Limited IMT451U6MFR8Y-AB1 4GB,17620 MB/s
39,Crucial Technology BLE2G3D1608DE1TX0. 2GB,17590 MB/s
40,Corsair CMY16GX3M4A2133C9 4GB,17568 MB/s
41,Corsair CMD16GX3M4B2800C12 4GB,17559 MB/s
42,Mushkin 992123 (997123) 8GB,17545 MB/s
43,PNY Technologies Inc. 8GBH2X04HAAA28-15- 8GB,17537 MB/s
44,Mushkin 992071 (997071) 8GB,17530 MB/s
45,Panram International Corporation PUD32400C118G2LSK 8GB,17459 MB/s
46,Mushkin 994071 8GB,17455 MB/s
47,Mushkin 992083 (997083) 4GB,17407 MB/s
48,G Skill Intl F3-2800C12-8GTXDG 8GB,17384 MB/s
49,Kingston 9905403-459.A00LF 4GB,17377 MB/s
50,Mushkin 99[2/7/4]123(F/Y/R 8GB,17374 MB/s
51,Corsair CMD16GX3M4A2133C8 4GB,17341 MB/s
52,Mushkin 994046 4GB,17340 MB/s
53,Corsair CMD8GX3M2A2800C12 4GB,17312 MB/s
54,A-DATA Technology DDR3 2600 2OZ 8GB,17302 MB/s
55,Corsair CMY8GX3M2A2800C12 4GB,17285 MB/s
56,Kingston KHX2133C12S3/4G 4GB,17266 MB/s
57,Corsair CMD16GX3M4A2666C12 4GB,17240 MB/s
58,PNY Technologies Inc. 8GBH2X04JACC31-165 8GB,17236 MB/s
59,Apacer Technology 78.BAGFL.AFD0C 4GB,17226 MB/s
60,Essencore Limited IMT41GU6MFR8C-R90 8GB,17169 MB/s
61,Mushkin 994122 8GB,17142 MB/s
62,Mushkin 994052 4GB,17138 MB/s
63,Corsair CMD8GX3M2A2400C10 4GB,17130 MB/s
64,G Skill Intl F3-2666C11-4GTXD 4GB,17095 MB/s
65,Mushkin 994126S 4GB,17062 MB/s
66,Team Group Inc. Xtreem-LV-2666 4GB,17054 MB/s
67,Corsair CMY8GX3M2B2133C11 4GB,17033 MB/s
68,Corsair CMY16GX3M4A2133C8 4GB,17032 MB/s
69,Carry Technology Co. Ltd. U3A8G93-21G9KHAC00 8GB,17023 MB/s
70,Corsair CMY8GX3M2A2666C11 4GB,16993 MB/s
71,G Skill Intl F3-2133C10-8GZM 8GB,16964 MB/s
72,Avexir Technologies Corporation DDR3-2400 CL11 8GB 8GB,16959 MB/s
73,Crucial Technology BLE8G3D21BCE1.16FN 8GB,16909 MB/s
74,Mushkin 99[2/7/4]170(F/R) 8GB,16904 MB/s
75,A-DATA Technology DDR3 2933 2OZ 4GB,16897 MB/s
76,Team Group Inc. Dark-2400 4GB,16895 MB/s
77,Essencore Limited IMT451U6MFR8Y-DC0 4GB,16879 MB/s
78,Avexir Technologies Corporation DDR3-2666 CL11 4GB,16879 MB/s
79,Transcend Information TX2400KLN-8GK 4GB,16867 MB/s
80,Team Group Inc. TEAMGROUP-UD3-2400 8GB,16848 MB/s
81,SK Hynix MPPU4GB16008Chips 4GB,16843 MB/s
82,Mushkin 991996 (996996) 4GB,16819 MB/s
83,Corsair CMY32GX3M4A2800C12 8GB,16814 MB/s
84,G Skill Intl F3-14900CL9-2GBXM 2GB,16808 MB/s
85,G Skill Intl F3-2400C9-4GTXD 4GB,16798 MB/s
86,G Skill Intl F3-2400C10-4GTD 4GB,16783 MB/s
87,G Skill Intl F3-17000CL9-2GBXL 2GB,16770 MB/s
88,AMD R938G2401U2S 8GB,16755 MB/s
89,AMD R934G2401U1S 4GB,16754 MB/s
90,Corsair CMD16GX3M2A2666C11 8GB,16736 MB/s
91,Mushkin 992126R (997126R) 4GB,16734 MB/s
92,Team Group Inc. Xtreem-LV-2400 4GB,16731 MB/s
93,Corsair CMY16GX3M2A2133C9 8GB,16723 MB/s
94,Avexir Technologies Corporation DDR3-2400 CL10 4GB,16710 MB/s
95,Golden Empire CL9-10-9DDR3-2200 2GB,16695 MB/s
96,Corsair CMD8GX3M2A2666C12 4GB,16678 MB/s
97,Mushkin 994084 4GB,16672 MB/s
98,Team Group Inc. ZEUS-1600 4GB,16668 MB/s
99,EVGA 16G-D3-2400-MR 8GB,16664 MB/s
100,G Skill Intl F3-2400C10-4GTX 4GB,16654 MB/s
101,Corsair CMT4GX3M2A2133C9 2GB,16639 MB/s
102,Corsair CMD8GX3M2A2400C11 4GB,16627 MB/s
103,AMD R9316G2401U2K 8GB,16618 MB/s
104,Corsair CMD16GX3M4A2933C12 4GB,16583 MB/s
105,Team Group Inc. Dark-2133 4GB,16574 MB/s
106,Hynix Semiconductor (Hyundai Electronics) MPPU4GB16008Chips 4GB,16566 MB/s
107,Kingston KHX2666C11D3/4GX 4GB,16545 MB/s
108,Mushkin 99[2/7/4]181(F/R) 4GB,16545 MB/s
109,G Skill Intl F3-2133C9-4GXL 4GB,16544 MB/s
110,Corsair CMD16GX3M4A2800C12 4GB,16528 MB/s
111,Corsair CM3X4GB2133C11Y4 4GB,16518 MB/s
112,Corsair CMZ8GX3M2X2133C9 4GB,16504 MB/s
113,Corsair CM3X8GA2133C11Y4 8GB,16489 MB/s
114,Team Group Inc. Xtreem LV-1600 2GB,16463 MB/s
115,G Skill Intl F3-17000CL9-4GBXM 4GB,16458 MB/s
116,G Skill Intl F3-2800C12-4GTXDG 4GB,16444 MB/s
117,Corsair CMY32GX3M4C2133C11 8GB,16439 MB/s
118,Avexir Technologies Corporation DDR3-2400 CL10 8GB 8GB,16437 MB/s
119,Corsair CMY8GX3M2B2133C9 4GB,16433 MB/s
120,DATARAM DTM64440 8GB,16427 MB/s
121,Mushkin 99[2/7/4]122(F/R) 8GB,16377 MB/s
122,Avexir Technologies Corporation DDR3-2133 CL11 8GB 8GB,16377 MB/s
123,Essencore Limited IM38GU48C16-999HM 8GB,16368 MB/s
124,Essencore Limited IMT451U6MFR8C-P90 4GB,16351 MB/s
125,Carry Technology Co. Ltd. U3A4G83-16G9LN2B00 4GB,16348 MB/s
126,A-DATA Technology DDR3 2400 2OZ 8GB,16346 MB/s
127,Mushkin 994127S 4GB,16345 MB/s
128,Patriot Memory (PDP Systems) 2133C9 Series 4GB,16343 MB/s
129,G Skill Intl F3-2400C10-8GTX 8GB,16332 MB/s
130,G Skill Intl F3-2400C11-4GSR 4GB,16308 MB/s
131,PNY Electronics 4GBH2X02HBBB30-165 4GB,16307 MB/s
132,Corsair CMD16GX3M2A2666C12 8GB,16304 MB/s
133,Mushkin 991997 (996997) 4GB,16301 MB/s
134,Avexir Technologies Corporation DDR3-2000 CL9 8GB 8GB,16297 MB/s
135,SanMax Technologies Inc. SMD-8G28C2G-16K 8GB,16297 MB/s
136,Mushkin 992121 (997121) 8GB,16285 MB/s
137,Golden Empire CL9-9-9 2GB,16284 MB/s
138,Hynix Semiconductor (Hyundai Electronics) HMT41GS6BFR8A-RD 8GB,16274 MB/s
139,G Skill Intl F3-17000CL9-4GBSR 4GB,16273 MB/s
140,AMD R934G2130U1S 4GB,16267 MB/s
141,G Skill Intl F3-2400C10-4GZH 4GB,16260 MB/s
142,Apacer Technology 78.CAGH1.AFK0C 8GB,16244 MB/s
143,G Skill Intl F3-2133C9-4GAB 4GB,16237 MB/s
144,ISD Technology Limited IMT41GU6MFR8Y-AB1 8GB,16220 MB/s
145,Silicon Power Computer & Communications SP008GXLYU24ANSA 8GB,16216 MB/s
146,Patriot Memory (PDP Systems) 2400C10 Series 8GB,16204 MB/s
147,G Skill Intl F3-14900CL8-4GBXM 4GB,16199 MB/s
148,G Skill Intl F3-2400C11-8GSR 8GB,16189 MB/s
149,Corsair CMZ16GX3M4A2400C10 4GB,16187 MB/s
150,Corsair CMY16GX3M2A2666C12 8GB,16180 MB/s
151,Avexir Technologies Corporation DDR3-2133 CL11 4GB 4GB,16167 MB/s
152,G Skill Intl F3-2400C11-8GXM 8GB,16164 MB/s
153,Hynix Semiconductor (Hyundai Electronics) HMT41GU7,16159 MB/s
154,Corsair CMD8GX3M2A2133C9 4GB,16153 MB/s
155,Kingston 9905403-111.A00LF 2GB,16150 MB/s
156,Corsair CM3X8GA2133C9D8 8GB,16149 MB/s
157,Golden Empire CL11-13-13 D3-2666 4GB,16139 MB/s
158,G Skill Intl F3-2400C11-4GAB 4GB,16132 MB/s
159,AMD AV34G1601U2 4GB,16129 MB/s
160,Mushkin 99[1/6/3]996(F) 4GB,16127 MB/s
161,G Skill Intl F3-2400C11-8GAB 8GB,16127 MB/s
162,Avexir Technologies Corporation DDR3-2933 CL12 4GB 4GB,16123 MB/s
163,Corsair CMD8GX3M2A2666C11 4GB,16122 MB/s
164,A-DATA Technology AO2L16BC8R2-BTES 8GB,16109 MB/s
165,Crucial Technology BLT4G3D1869DT2TXOB 4GB,16108 MB/s
166,G Skill Intl F3-2133C10-8GSR 8GB,16100 MB/s
167,Mushkin 992015 (997015) 4GB,16098 MB/s
168,Corsair CMY8GX3M2A2133C9 4GB,16085 MB/s
169,Hynix Semiconductor (Hyundai Electronics) HMT125U6BFR8C-G7 2GB,16082 MB/s
170,AMD AP34G1869U1S 4GB,16081 MB/s
171,Samsung 1600 CL10 Series 8GB,16069 MB/s
172,Mushkin 992122R (997122R) 8GB,16059 MB/s
173,Mushkin 994083 4GB,16056 MB/s
174,Kingston KHX1600C9D3LK2/4GX 2GB,16049 MB/s
175,Kingston 9905403-598.A00LF 8GB,16043 MB/s
176,G Skill Intl F3-17000CL9-4GBXLD 4GB,16021 MB/s
177,Corsair CMZ8GX3M2Q1866C9 4GB,16019 MB/s
178,AMD AP34G1869U1 4GB,16019 MB/s
179,Avexir Technologies Corporation DDR3-2133 CL9 4GB,16018 MB/s
180,Corsair CMT8GX3M2A2000C9 4GB,16014 MB/s
181,Corsair CMY8GX3M2A2400C11 4GB,16010 MB/s
182,Corsair CMZ32GX3M4A2400C10 8GB,16009 MB/s
183,Kingston 99U5471-059.A00LF 8GB,16004 MB/s
184,Corsair CML8GX3M2A2133C11 4GB,15994 MB/s
185,Corsair CMY16GX3M2A2400C11 8GB,15982 MB/s
186,Avexir Technologies Corporation MSI Z77 MPOWER 4GB,15980 MB/s
187,AMD R938G2130U2S 8GB,15969 MB/s
188,Crucial Technology BLT4G3D1869DT2TXRG 4GB,15953 MB/s
189,Crucial Technology BLS4G3D18ADS3.16FE 4GB,15941 MB/s
190,Crucial Technology BLS4G3D18ADS3.16FK 4GB,15939 MB/s
191,Crucial Technology BLE4G3D1869DE1TX0. 4GB,15938 MB/s
192,AMD AG34G2130U1 4GB,15925 MB/s
193,Samsung M379B5273DH0-YK0 4GB,15923 MB/s
194,Apacer Technology 78.CAGGT.DFK0C 8GB,15921 MB/s
195,Crucial Technology RM25664BA1339.8FD 2GB,15915 MB/s
196,Crucial Technology BLS4G3D18ADS3J.8FE 4GB,15915 MB/s
197,Nanya Technology M2X4G64CB8HGMN-DG 4GB,15912 MB/s
198,Corsair CMD8GX3M2B2133C9 4GB,15910 MB/s
199,Avexir Technologies Corporation DDR3-2800 CL12 4GB,15906 MB/s
200,Kingston KHX2400C11D3/4GX 4GB,15900 MB/s
201,Crucial Technology 16JTF1G64AZ-1G6E1 8GB,15892 MB/s
202,Silicon Power Computer & Communications SP008GXLYU240NSA 8GB,15892 MB/s
203,Corsair CMD16GX3M4A2400C9 4GB,15890 MB/s
204,Mushkin 992056 (997056) 4GB,15874 MB/s
205,Corsair CMZ8GX3M2A2400C10 4GB,15869 MB/s
206,Kingston KHX2400C11D3/8GX 8GB,15867 MB/s
207,PNY Technologies Inc. 4GBH1X04E99927-15 4GB,15863 MB/s
208,Golden Empire CL11-13-13 D3-2400 4GB,15859 MB/s
209,Kingston 99U5403-082.A00LF 8GB,15854 MB/s
210,Mushkin 992124 (997124) 8GB,15850 MB/s
211,G Skill Intl F3-2666C12-8GTXD 8GB,15847 MB/s
212,Corsair CMX16GX3M4A1866C11 4GB,15840 MB/s
213,Kingston KHX1866C11D3L/4G 4GB,15838 MB/s
214,Corsair CMY8GX3M2A2666C12 4GB,15825 MB/s
215,Golden Empire CL10-11-11 D3-2133 4GB,15821 MB/s
216,Corsair CMD8GX3M2A1600C7 4GB,15820 MB/s
217,Team Group Inc. Dark-1866 4GB,15815 MB/s
218,Corsair CMD64GX3M8A2400C11 8GB,15800 MB/s
219,V-Color Technology Inc. TD8G16C9-OC16AK 8GB,15792 MB/s
220,Corsair CMY8GX3M2A2133C11 4GB,15791 MB/s
221,Mushkin 994072 8GB,15785 MB/s
222,Mushkin 994122R 8GB,15782 MB/s
223,AMD AP38G1338U2K 4GB,15769 MB/s
224,Corsair CMD16GX3M2A2133C9 8GB,15765 MB/s
225,Transcend Information TX2133KLN-8GK 4GB,15758 MB/s
226,G Skill Intl F3-2400C11-4GXM 4GB,15750 MB/s
227,G Skill Intl F3-2133C9-8GBXH 8GB,15741 MB/s
228,Corsair CMZ16GX3M4A2133C11 4GB,15725 MB/s
229,PNY Electronics 8GBH2X04JACC31-165 8GB,15723 MB/s
230,G Skill Intl F3-2133C9-8GXH 8GB,15711 MB/s
231,Crucial Technology BLS4G3D169DS3.16FE 4GB,15709 MB/s
232,EVGA 08G-D3-2133-MR 4GB,15709 MB/s
233,Corsair CMD16GX3M2A2400C11 8GB,15707 MB/s
234,Golden Empire CL11-12-12 D3-2400 4GB,15704 MB/s
235,PNY Technologies Inc. 8GBH2X04H1BB31-16 8GB,15699 MB/s
236,G Skill Intl F3-12800CL8-4GBRM 4GB,15691 MB/s
237,A-DATA Technology AM2L16BC4R1-B0PS 4GB,15690 MB/s
238,G Skill Intl F3-2133C9-8GTX 8GB,15690 MB/s
239,Team Group Inc. Vulcan-2400 4GB,15679 MB/s
240,Mushkin 992102 (997102) 8GB,15679 MB/s
241,PNY Technologies Inc. 8GBH2X04F91927-15 8GB,15678 MB/s
242,Patriot Memory (PDP Systems) 2400C11 Series 4GB,15677 MB/s
243,Kingston 99U5403-036.A00G 4GB,15674 MB/s
244,Corsair CMD32GX3M4A2400C11 8GB,15673 MB/s
245,G Skill Intl F3-2133C10-8GAB 8GB,15667 MB/s
246,G Skill Intl F3-2133C10-4GXM 4GB,15662 MB/s
247,Corsair CMT8GX3M2B2133C9 4GB,15656 MB/s
248,Avant Technology F6451U64F1600G 4GB,15656 MB/s
249,G Skill Intl F3-2133C10-4GSR 4GB,15649 MB/s
250,Avexir Technologies Corporation DDR3 2400 CL10 4GB 4GB,15639 MB/s
251,Corsair CMD16GX3M2A2400C10 8GB,15631 MB/s
252,Mushkin 992123R (997123R) 8GB,15622 MB/s
253,A-DATA Technology DDR3 2600G 2OZ 4GB,15617 MB/s
254,Corsair CMD16GX3M4A2133C9 4GB,15605 MB/s
255,Corsair CM3X4GAD1600C9A4 4GB,15598 MB/s
256,A-DATA Technology DDR3 1866G 2OZ 4GB,15597 MB/s
257,EVGA 16G-D3-1866-MR 8GB,15596 MB/s
258,A-DATA Technology DDR3 2400G 2OZ 8GB,15595 MB/s
259,Corsair CMY16GX3M2A2400C10 8GB,15591 MB/s
260,Kingston KHX1866C11D3L/8G 8GB,15586 MB/s
261,Corsair CMD16GX3M4A2800C11 4GB,15586 MB/s
262,Transcend Information JM1600KLN-8GK 4GB,15577 MB/s
263,AMD AP38G1869U2S 8GB,15566 MB/s
264,JUHOR JHC1600U1108JY 8GB,15554 MB/s
265,Kingston 9905403-134.A00LF 2GB,15547 MB/s
266,Corsair CMY16GX3M2A2133C11 8GB,15546 MB/s
267,Team Group Inc. Xtreem-LV-2000 2GB,15535 MB/s
268,Mushkin 992125R (997125R) 8GB,15531 MB/s
269,Mushkin 991990 (996990) 4GB,15517 MB/s
270,Mushkin 99[2/7/4]083(F/R) 4GB,15506 MB/s
271,G Skill Intl F3-1866C9-4GAB 4GB,15491 MB/s
272,Mushkin 992092 (997092) 4GB,15484 MB/s
273,Kingston 9905403-143.A00G 8GB,15484 MB/s
274,G Skill Intl F3-14900CL9-4GBSR 4GB,15483 MB/s
275,Corsair CMX6GX3M3C1600C7 2GB,15483 MB/s
276,Team Group Inc. Xteem-LV-1866 4GB,15474 MB/s
277,OCZ OCZ3P1600C9ELV2G 2GB,15457 MB/s
278,Essencore Limited IM38GU48C16-999HB 8GB,15456 MB/s
279,G Skill Intl F3-2133C11-8GXL 8GB,15455 MB/s
280,Crucial Technology BLT4G3D1869DT1TX0. 4GB,15447 MB/s
281,G Skill Intl F3-12800CL7-4GBXM 4GB,15443 MB/s
282,Corsair CMX4GX3M2B2000C9 2GB,15441 MB/s
283,Kingston KHX1866C10D3/4G 4GB,15426 MB/s
284,G Skill Intl F3-1866C9-8GSR 8GB,15425 MB/s
285,ASint Technology SLA302G08-MGJHB 4GB,15425 MB/s
286,A-DATA Technology DDR3 2000G 2OZ 4GB,15422 MB/s
287,G Skill Intl F3-17000CL11-4GBXL 4GB,15416 MB/s
288,Corsair CMZ16GX3M4X1600C9G 4GB,15414 MB/s
289,Mushkin 992007 (997007) 4GB,15405 MB/s
290,G Skill Intl F3-17000CL11-4GBSR 4GB,15405 MB/s
291,Micron Technology 16KTF1G64HZ-1G9E2 8GB,15403 MB/s
292,Ramos Technology EWB4GB681CA3-16IC 4GB,15402 MB/s
293,Panram International Corporation PUD32133C108G2PSB 8GB,15401 MB/s
294,Corsair CMD8GX3M2A1866C9 4GB,15399 MB/s
295,Crucial Technology BLS4G3D169DS3.16FP 4GB,15398 MB/s
296,Transcend Information JM1600KLH-8GK 4GB,15398 MB/s
297,Crucial Technology BLT8G3D1869DT1TX0. 8GB,15394 MB/s
298,Corsair CMSX16GX3M2B2133C1 8GB,15393 MB/s
299,Kingston 9905403-689.A00LF 4GB,15392 MB/s
300,Corsair CMP16GX3M2X1866C9 8GB,15386 MB/s
301,EVGA 08G-D3-2400-MR 4GB,15385 MB/s
302,Corsair CMT4GX3M2A1866C9 2GB,15384 MB/s
303,Kingston 99U5403-491.A00LF 8GB,15383 MB/s
304,Team Group Inc. Vulcan-2133 4GB,15378 MB/s
305,Mushkin 992124R (997124R) 8GB,15372 MB/s
306,Patriot Memory (PDP Systems) 1333LLA Series 2GB,15366 MB/s
307,Mushkin 992073 (997073) 8GB,15360 MB/s
308,Corsair CMT8GX3M2A1866C9 4GB,15342 MB/s
309,G Skill Intl F3-2133C11-4GAO 4GB,15332 MB/s
310,Kingston 9965525-118.A00LF 8GB,15331 MB/s
311,PNY Electronics 4GBH2X02E99924-165 4GB,15318 MB/s
312,Mushkin 991981 (996981) 4GB,15318 MB/s
313,Corsair CMZ16GX3M4A2400C9 4GB,15318 MB/s
314,ISD Technology Limited IM38GU48C16-999HB 8GB,15317 MB/s
315,G Skill Intl F3-2133C11-8GAR 8GB,15312 MB/s
316,Kingston KHX1866C9D3/8GX 8GB,15311 MB/s
317,Corsair CMY32GX3M4A2400C11 8GB,15311 MB/s
318,Mushkin 992069S (997069S) 8GB,15298 MB/s
319,Crucial Technology CT102464BD160B 8GB,15291 MB/s
320,Kingston 99P5474-050.A00LF 4GB,15284 MB/s
321,G Skill Intl F3-1600C9-8GXLL 8GB,15284 MB/s
322,Corsair CMY32GX3M4A2666C12 8GB,15282 MB/s
323,Kingston KHX1866C11S3/4G 4GB,15277 MB/s
324,Kingston KHX2133C11S3L/4G 4GB,15267 MB/s
325,Kingston 9905471-045.A00LF 8GB,15265 MB/s
326,Corsair CMZ8GX3M2A2133C11 4GB,15260 MB/s
327,Kingston 9905403-126.A02LF 2GB,15250 MB/s
328,Mushkin 992122 (997122) 8GB,15247 MB/s
329,Kingston 99P5471-033.A00LF 8GB,15238 MB/s
330,Corsair CM3B4G2C1600L9 4GB,15237 MB/s
331,Corsair CMP4GX3M2C1600C7 2GB,15230 MB/s
332,Patriot Memory (PDP Systems) 2133C11 Series 4GB,15224 MB/s
333,Mushkin 992070 (997070) 8GB,15211 MB/s
334,Mushkin 992104 (997104) 8GB,15207 MB/s
335,G Skill Intl F3-14900CL9-4GBXL 4GB,15203 MB/s
336,Corsair CM3X8GB1600C9L4 8GB,15201 MB/s
337,Mushkin 994069 8GB,15199 MB/s
338,G Skill Intl F3-12800CL8-2GBRM 2GB,15190 MB/s
339,Kingston 9905428-048.A00LF 4GB,15184 MB/s
340,G Skill Intl F3-2133C10-8GXM 8GB,15181 MB/s
341,Nanya Technology M2F4GH64CB8HB6N-DI 4GB,15177 MB/s
342,Kingston KHX1866C11S3L/4G 4GB,15174 MB/s
343,Mushkin 994070 8GB,15174 MB/s
344,Kingston 9905403-409.A00LF 2GB,15169 MB/s
345,Kingston KHX1866C9D3/4GX 4GB,15167 MB/s
346,Patriot Memory (PDP Systems) 2400 CL11 Series 8GB,15156 MB/s
347,G Skill Intl F3-1866C8-8GTX 8GB,15149 MB/s
348,Kingston 9905403-179.A00LF 2GB,15148 MB/s
349,Kingmax Semiconductor FLGF65F-C8KJ9A 4GB,15145 MB/s
350,AMD AG38G2130U2 8GB,15144 MB/s
351,Samsung Wiser1G73BH0-CK0 8GB,15142 MB/s
352,Patriot Memory (PDP Systems) PSD32G16002 2GB,15133 MB/s
353,G Skill Intl F3-12800CL7-2GBECO 2GB,15133 MB/s
354,Mushkin 994123 8GB,15133 MB/s
355,Corsair CMT6GX3M3A2000C8 2GB,15132 MB/s
356,Kingston KHX1866C10D3/8G 8GB,15123 MB/s
357,Corsair CMZ16GX3M2A2400C10 8GB,15120 MB/s
358,Hynix Semiconductor (Hyundai Electronics) HMT451S6BFR8A-RD 4GB,15120 MB/s
359,Kingston RBU1333D3U9DR8/2G 2GB,15111 MB/s
360,Corsair CMY16GX3M2A1866C9 8GB,15107 MB/s
361,Centon Electronics SPD0288 8GB,15100 MB/s
362,Team Group Inc. TEAMGROUP-UD3-2133 4GB,15097 MB/s
363,Team Group Inc. Xtreem-LV-2133 4GB,15092 MB/s
364,PNY Technologies Inc. 8GBH2X04H1AA28-16 8GB,15091 MB/s
365,Kingston 9905403-443.A00LF 4GB,15088 MB/s
366,Corsair CMT6GX3M3A1866C9 2GB,15088 MB/s
367,G Skill Intl F3-1866C9-8GXM 8GB,15076 MB/s
368,ISD Technology Limited IMT451U6MFR8Y-CC0 4GB,15073 MB/s
369,Patriot Memory (PDP Systems) 2133 CL11 Series 4GB,15066 MB/s
370,G Skill Intl F3-1600C7-8GTX 8GB,15065 MB/s
